,open,high,low,close,volume
0,568.0,568.0,565.12,565.12,4917.0
1,565.0,565.0,563.41,563.41,3736.0
2,563.5,565.51,563.5,564.21,4067.0
3,564.5,565.0,564.22,564.22,4248.0
4,564.83,565.84,564.83,565.56,2481.0
5,566.26,566.49,566.0,566.0,2201.0
6,566.0,566.0,565.75,566.0,3465.0
7,565.9,567.0,565.9,567.0,4664.0
8,566.65,567.0,566.56,566.56,1542.0
9,567.0,567.01,567.0,567.01,951.0
10,567.0,567.0,566.99,566.99,971.0
11,567.19,567.55,567.19,567.3,2605.0
12,568.0,569.29,568.0,569.24,4261.0
13,569.3,569.4,569.0,569.0,2830.0
14,569.19,569.19,566.8,566.8,2612.0
15,568.56,568.56,568.56,568.56,1341.0
16,568.0,568.0,568.0,568.0,1364.0
17,568.8,568.8,568.8,568.8,588.0
18,569.28,569.28,569.0,569.0,1244.0
19,569.28,569.28,569.16,569.16,1083.0
20,569.12,569.12,569.0,569.0,791.0
21,569.2,569.2,569.07,569.07,398.0
22,569.0,569.04,569.0,569.04,1034.0
23,569.0,569.0,568.52,568.52,2091.0
24,568.07,568.07,567.8,567.8,2284.0
25,567.9,568.88,567.9,568.88,1684.0
26,568.17,568.17,568.17,568.17,1069.0
27,568.0,568.0,567.9,567.9,552.0
28,568.01,568.01,568.01,568.01,838.0
29,568.04,568.3,568.04,568.04,1374.0
30,567.91,567.91,567.91,567.91,858.0
31,568.1,568.1,568.0,568.1,912.0
32,567.99,568.0,567.99,568.0,586.0
33,567.95,567.95,567.9,567.9,471.0
34,567.1,567.1,566.98,567.0,3132.0
35,566.8,566.8,566.8,566.8,595.0
36,566.61,566.61,566.61,566.61,998.0
37,566.4,566.4,566.4,566.4,1149.0
38,566.01,566.01,565.21,565.21,4002.0
39,565.2,565.2,564.88,564.88,3149.0
40,565.12,565.12,564.88,564.88,999.0
41,564.5,564.5,564.5,564.5,1881.0
42,564.0,564.0,564.0,564.0,1303.0
43,563.5,563.5,563.0,563.0,2067.0
44,563.51,563.51,563.51,563.51,1081.0
45,564.0,564.0,564.0,564.0,878.0
46,564.3,564.3,564.3,564.3,483.0
47,563.5,563.5,563.3,563.3,1319.0
48,563.3,563.3,563.3,563.3,720.0
49,563.92,563.92,563.92,563.92,583.0
50,563.1,563.1,562.01,562.01,1992.0
51,561.0,561.0,561.0,561.0,2692.0
52,560.76,560.77,560.5,560.6,4636.0
53,560.3,561.0,560.0,561.0,8172.0
54,560.99,560.99,560.4,560.4,1825.0
55,560.0,560.0,558.99,559.19,4085.0
56,560.01,560.01,560.01,560.01,1583.0
57,560.39,561.0,560.39,561.0,1500.0
58,561.06,561.06,560.76,560.76,1185.0
59,560.18,560.18,559.99,560.0,2240.0
60,560.0,560.0,559.8,559.8,1590.0
61,559.4,559.4,559.4,559.4,1072.0
62,559.4,560.0,559.4,560.0,2361.0
63,560.28,560.28,560.28,560.28,295.0
64,559.11,559.11,559.11,559.11,675.0
65,559.3,559.3,559.3,559.3,465.0
66,559.2,559.2,559.2,559.2,468.0
67,559.3,559.3,559.3,559.3,318.0
68,559.3,559.3,559.3,559.3,1212.0
69,559.11,559.11,559.0,559.0,1225.0
70,559.01,559.01,559.01,559.01,444.0
71,559.64,559.64,559.64,559.64,1222.0
72,560.0,560.0,560.0,560.0,615.0
73,560.0,560.0,560.0,560.0,803.0
74,560.0,560.0,560.0,560.0,963.0
75,559.85,559.85,559.5,559.5,1448.0
76,559.05,559.05,559.05,559.05,537.0
77,559.97,559.97,559.97,559.97,696.0
78,560.47,560.47,560.0,560.0,1037.0
79,560.11,560.11,560.11,560.11,497.0
80,559.2,559.2,559.2,559.2,1670.0
81,559.25,559.25,559.06,559.06,1379.0
82,559.01,559.01,559.0,559.0,1641.0
83,558.2,558.6,558.0,558.6,3810.0
84,558.42,558.42,558.34,558.34,1029.0
85,559.0,559.0,559.0,559.0,917.0
86,559.1,559.1,559.1,559.1,189.0
87,559.2,559.2,559.2,559.2,228.0
88,560.0,560.0,560.0,560.0,623.0
89,560.5,560.5,560.5,560.5,441.0
90,560.04,560.04,560.04,560.04,896.0
91,560.03,560.03,560.03,560.03,754.0
92,560.25,560.25,560.25,560.25,793.0
93,560.0,560.0,560.0,560.0,571.0
94,560.03,560.03,560.0,560.0,927.0
95,560.3,560.3,560.3,560.3,260.0
96,560.43,560.43,560.43,560.43,372.0
97,561.0,561.0,561.0,561.0,1256.0
98,562.47,562.5,562.47,562.5,1616.0
99,562.75,563.0,562.75,562.98,2819.0
100,564.0,564.1,563.1,564.0,2791.0
101,564.08,564.13,563.3,563.3,2184.0
102,563.57,563.57,563.0,563.1,2017.0
103,562.8,562.8,562.8,562.8,1341.0
104,562.57,562.57,561.64,561.65,1769.0
105,561.15,561.15,561.0,561.0,1513.0
106,560.5,560.5,560.17,560.17,2456.0
107,560.0,560.0,559.15,559.8,2518.0
108,560.07,560.07,560.03,560.03,1609.0
109,560.43,560.43,560.43,560.43,1213.0
110,559.42,559.42,558.42,558.6,3695.0
111,558.22,558.22,556.25,556.98,5335.0
112,556.45,556.79,556.0,556.79,5284.0
113,557.35,557.5,557.35,557.49,2509.0
114,557.79,557.79,557.5,557.5,1015.0
115,557.1,557.1,557.1,557.1,1282.0
116,557.1,557.1,556.2,556.2,1850.0
117,556.2,556.24,556.0,556.0,2490.0
118,555.65,555.65,555.03,555.2,5354.0
119,555.05,555.3,554.12,554.12,7694.0
120,554.12,555.72,554.05,555.72,7351.0
121,557.05,557.05,557.0,557.0,2070.0
122,556.26,556.26,556.26,556.26,610.0
123,556.12,556.12,556.0,556.0,1376.0
124,555.5,555.79,555.08,555.79,1717.0
125,556.02,556.02,555.5,556.02,2305.0
126,555.05,555.05,555.01,555.05,1182.0
127,555.11,555.11,555.01,555.01,2377.0
128,555.22,555.25,555.22,555.25,1622.0
129,555.5,558.88,555.14,557.0,24053.0
130,557.34,557.54,556.06,557.54,12361.0
131,557.71,558.7,557.71,558.7,16465.0
132,558.89,559.62,558.49,558.49,19352.0
133,558.84,560.84,558.84,560.02,17125.0
134,560.0,560.43,558.6,559.34,17730.0
135,559.03,560.16,559.03,560.16,5331.0
136,560.07,560.07,559.44,559.48,7161.0
137,559.73,562.09,559.73,561.89,16125.0
138,561.99,563.05,561.99,562.85,18524.0
139,562.41,562.41,561.5,562.28,8327.0
140,562.29,562.35,561.85,561.85,14518.0
141,561.87,562.16,561.25,562.16,9000.0
142,562.11,562.5,562.0,562.0,7625.0
143,561.74,562.0,560.21,560.61,23132.0
144,560.66,561.35,560.41,561.35,4927.0
145,561.65,562.0,561.0,561.94,7485.0
146,561.89,561.89,561.26,561.62,2747.0
147,561.5,561.5,561.0,561.5,5833.0
148,561.79,562.3,561.22,561.22,11792.0
149,561.21,561.8,561.21,561.44,6231.0
150,561.7,561.71,561.5,561.66,5018.0
151,561.44,561.61,560.8,561.11,10171.0
152,561.22,561.22,560.79,560.8,6940.0
153,560.79,560.8,559.91,560.38,11692.0
154,560.31,560.4,560.16,560.4,2937.0
155,560.47,560.59,560.13,560.13,5997.0
156,560.07,560.07,559.11,559.12,8600.0
157,559.12,559.62,559.0,559.62,12850.0
158,559.61,559.79,559.2,559.2,5089.0
159,559.0,559.01,557.98,557.98,10385.0
160,557.81,558.25,557.3,558.25,9535.0
161,558.57,558.57,558.0,558.39,6260.0
162,558.5,559.37,558.49,558.83,5149.0
163,558.36,558.36,557.78,557.78,5470.0
164,557.81,558.75,557.6,558.75,5147.0
165,559.0,559.6,558.59,559.6,8168.0
166,560.0,560.0,559.0,559.0,6507.0
167,559.68,559.8,559.0,559.0,3602.0
168,559.5,559.5,559.0,559.0,2587.0
169,559.01,559.44,558.5,558.5,5870.0
170,558.75,558.75,558.08,558.25,3657.0
171,558.4,559.03,558.4,559.03,3528.0
172,558.8,558.8,558.15,558.15,4354.0
173,558.15,558.15,557.23,557.32,13910.0
174,557.45,557.91,557.45,557.85,5788.0
175,557.95,557.95,556.77,557.0,13260.0
176,556.98,557.0,556.1,556.5,18405.0
177,556.49,557.06,556.21,556.25,15663.0
178,556.5,556.5,555.05,555.22,25021.0
179,555.22,555.22,553.0,553.0,31258.0
180,553.16,554.04,552.03,552.7,26307.0
181,552.51,554.23,552.01,553.5,29441.0
182,553.3,554.0,550.39,551.11,33713.0
183,551.35,552.34,551.25,552.08,11418.0
184,552.5,552.8,551.49,552.0,17174.0
185,552.15,553.42,551.5,553.42,15578.0
186,552.78,552.78,552.1,552.1,2120.0
187,552.45,552.5,552.0,552.1,10290.0
188,552.15,552.68,551.75,552.23,12654.0
189,561.1645,563.05,551.0,551.78,191252.0
190,551.9,552.99,551.75,552.99,13501.0
191,553.0,553.48,552.39,552.82,14618.0
192,552.69,553.99,552.22,553.41,14260.0
193,553.28,553.767,553.0,553.7425,9065.0
194,553.33,553.33,552.1,552.11,11274.0
195,552.18,552.777,551.19,551.19,19481.0
196,551.11,551.41,550.64,550.64,26935.0
197,550.62,552.0,550.53,551.2,20809.0
198,551.43,551.62,551.0,551.32,13196.0
199,551.31,552.41,551.25,551.52,11860.0
200,551.7,552.16,550.52,550.62,16639.0
201,551.0,551.76,550.91,551.76,6987.0
202,551.7926,552.1,550.26,550.26,16736.0
203,550.25,550.25,549.0,549.53,53996.0
204,549.4499,549.71,548.38,548.38,29725.0
205,548.63,549.8441,548.63,549.35,23419.0
206,549.35,549.35,547.5,548.0102,39988.0
207,547.97,548.0,547.05,547.31,43109.0
208,547.59,548.6,547.3,548.5,24947.0
209,548.45,548.518,547.2,547.29,25086.0
210,547.4,548.0,546.68,546.711,27220.0
211,546.68,546.89,546.33,546.5,17962.0
212,546.9,546.9,545.3,546.28,40955.0
213,546.32,546.39,545.1312,545.79,28510.0
214,545.56,546.29,545.1283,545.86,28831.0
215,545.99,545.9999,545.0,545.63,15986.0
216,545.5996,546.59,545.3041,546.59,30811.0
217,546.5,547.2602,546.38,547.0,18310.0
218,547.26,547.98,547.0,547.0,17370.0
219,547.07,547.633,547.0,547.14,13689.0
220,547.11,547.11,545.8,546.5361,20505.0
221,546.9213,546.9213,546.14,546.14,9280.0
222,546.2109,546.55,545.5506,546.408,15804.0
223,546.8028,546.81,546.2313,546.57,6431.0
224,546.2454,547.22,546.0,547.0,16867.0
225,547.03,547.63,547.03,547.38,14744.0
226,547.25,547.25,546.5692,547.0,16496.0
227,546.95,547.08,546.2,546.27,6708.0
228,546.45,546.45,545.48,545.5,14550.0
229,545.4,545.86,545.0,545.62,20755.0
230,545.815,545.815,544.52,544.52,29620.0
231,544.5,544.5,543.1738,543.1738,19833.0
232,543.21,543.99,543.0,543.99,23634.0
233,543.63,543.9,543.12,543.51,12004.0
234,543.89,544.986,543.62,544.5,12497.0
235,544.39,544.87,544.1001,544.5,10336.0
236,544.5,545.88,544.1,545.77,21732.0
237,545.69,546.28,545.0,545.79,17870.0
238,545.7999,546.5,545.79,546.486,14156.0
239,546.43,546.43,545.3,545.4,19748.0
240,545.6,545.87,545.28,545.6,8785.0
241,545.63,545.65,545.04,545.04,10475.0
242,545.0523,545.94,545.02,545.8386,17656.0
243,545.94,545.9576,545.16,545.7,9540.0
244,545.59,545.94,545.23,545.4996,3795.0
245,545.4,545.5,544.6114,544.91,17837.0
246,544.5,544.919,544.03,544.2,10239.0
247,544.48,545.5,544.15,544.48,23423.0
248,544.22,555.38,544.1117,544.99,8537.0
249,545.0,545.38,543.5,543.5,19762.0
250,543.5192,544.15,543.4,544.0,23119.0
251,544.03,545.8643,544.03,545.6902,15653.0
252,545.69,546.99,545.15,546.3738,22076.0
253,546.5987,546.76,545.95,546.0,15773.0
254,546.36,546.36,545.29,545.7338,12204.0
255,546.01,547.84,546.0,547.56,22638.0
256,547.78,547.85,547.2,547.49,16971.0
257,547.42,548.71,547.42,548.6,26016.0
258,548.4801,548.75,548.0,548.5301,19415.0
259,548.52,549.9,548.52,549.89,24653.0
260,549.72,549.95,548.67,548.79,23444.0
261,548.77,549.0,548.25,548.48,15016.0
262,548.31,549.0,548.0201,549.0,8580.0
263,549.0,549.6,548.71,549.6,15810.0
264,549.75,549.75,548.66,548.7,12795.0
265,548.8,548.96,547.16,547.5582,13332.0
266,547.5301,548.45,547.53,548.45,7209.0
267,548.0,548.0011,547.5,548.0,9453.0
268,548.2,548.2,547.25,547.3,8521.0
269,547.3054,548.32,547.3054,547.9901,7267.0
270,548.4453,548.4453,547.99,548.01,9349.0
271,547.8,548.24,547.8,547.8038,12531.0
272,548.02,548.0501,547.84,547.84,4017.0
273,547.81,548.0,547.5,547.6,9762.0
274,547.5,548.0,547.1,548.0,14622.0
275,548.0,549.29,548.0,549.09,14098.0
276,549.1,549.37,548.95,549.03,14134.0
277,549.22,550.9,549.22,550.5,33253.0
278,550.38,550.9,550.0,550.2,12602.0
279,550.06,553.0,548.5,548.7784,971447.0
280,548.4973,551.5899,548.0,551.05,294700.0
281,551.0,555.3,550.93,554.74,460667.0
282,554.7329,556.79,552.78,556.334,432136.0
283,556.143,558.65,556.143,558.5295,425272.0
284,558.4,559.39,556.21,557.0,374589.0
285,557.0,557.47,553.7,554.71,301794.0
286,554.73,556.62,554.5,555.69,215080.0
287,555.59,555.6399,551.76,552.5548,245557.0
288,552.535,552.69,550.2,551.085,312255.0
289,551.23,553.5899,550.63,552.32,274480.0
290,552.0966,552.8089,550.6,552.3,166920.0
291,552.1967,554.91,552.1001,553.13,241887.0
292,552.931,553.19,549.0,549.67,279393.0
293,549.68,550.645,548.6801,549.24,210290.0
294,549.165,550.0,547.1,547.41,220296.0
295,547.27,547.6899,545.37,547.2367,331331.0
296,547.114,548.69,547.0,547.85,206938.0
297,547.755,549.33,547.6417,549.14,193263.0
298,549.1653,550.13,548.4468,548.655,215447.0
299,548.53,548.88,547.0401,547.1492,186791.0
300,547.34,549.42,547.2001,549.1076,147092.0
301,549.03,550.11,548.69,549.8352,156488.0
302,549.8185,552.67,549.77,552.115,251387.0
303,552.135,552.3,550.55,551.0299,145497.0
304,550.925,551.9525,550.695,551.805,141664.0
305,551.8059,551.8076,549.24,549.4695,126097.0
306,549.375,549.63,548.62,549.108,123568.0
307,549.1212,549.94,548.8,549.45,102279.0
308,549.46,550.8386,549.0162,550.5789,111632.0
309,550.565,551.5,550.3,551.0,115909.0
310,550.9627,551.1399,548.14,548.4111,153364.0
311,548.3733,550.0,548.16,549.63,106383.0
312,549.7399,550.0,548.65,549.105,78788.0
313,549.0,549.0,547.0,547.89,190755.0
314,547.951,548.45,547.3,547.61,86141.0
315,547.7699,547.7699,546.04,546.074,150562.0
316,546.2162,546.85,545.75,546.7867,159777.0
317,546.65,547.96,546.5701,547.76,125062.0
318,547.7303,548.9,547.67,548.3899,123600.0
319,548.3899,548.3899,546.3101,546.8152,101209.0
320,547.0499,547.6,546.3001,546.4,77009.0
321,546.303,547.0,545.65,546.14,122790.0
322,546.08,547.59,545.76,547.211,109612.0
323,547.1225,547.75,546.78,547.6059,92934.0
324,547.56,547.595,546.36,546.92,77552.0
325,546.91,546.92,545.58,546.58,104261.0
326,546.5989,548.7899,546.5989,548.7899,155081.0
327,548.6,549.5999,547.73,547.9192,162376.0
328,547.9192,549.35,547.81,549.1548,82138.0
329,549.25,549.5699,547.9001,549.05,98211.0
330,549.29,550.8926,548.74,550.5966,175943.0
331,550.64,551.23,550.15,551.1754,149248.0
332,551.1784,552.14,551.01,551.595,157251.0
333,551.6372,552.0,550.93,551.63,127188.0
334,551.695,552.9,551.695,552.69,143147.0
335,552.7499,553.95,552.57,553.865,195604.0
336,553.95,554.15,552.6316,553.085,160947.0
337,553.09,553.3,552.1609,552.1609,96246.0
338,552.2732,553.5,551.7,553.39,124888.0
339,553.48,553.65,552.5,552.8061,79824.0
340,552.68,552.8906,552.2,552.68,51104.0
341,552.57,553.09,551.77,552.94,107065.0
342,552.98,553.27,551.5,552.15,87225.0
343,552.03,552.6414,551.46,552.57,61078.0
344,552.4992,552.55,551.8,552.105,62838.0
345,552.015,552.025,550.64,550.66,75628.0
346,550.64,550.96,550.29,550.8,71678.0
347,550.71,551.5,550.29,550.29,77502.0
348,550.349,550.8899,550.2,550.2,66454.0
349,550.2284,550.7951,550.0,550.645,105069.0
350,550.688,552.3516,550.688,552.3336,115886.0
351,552.4,552.42,551.71,552.0205,81794.0
352,552.18,552.27,550.16,550.16,90906.0
353,550.189,550.6999,549.5,550.035,119141.0
354,549.945,551.1699,549.64,550.821,78832.0
355,550.88,551.97,550.65,551.67,69210.0
356,551.595,552.7999,551.5501,552.71,116761.0
357,552.7605,553.0,551.7601,552.86,85605.0
358,552.75,553.1,552.2476,552.5358,74445.0
359,552.5656,554.03,552.4,553.9376,173422.0
360,553.9,554.5499,553.5,554.045,167389.0
361,554.0644,554.44,552.8507,553.4099,115017.0
362,553.1804,553.6799,553.03,553.08,53327.0
363,553.08,553.17,552.3,552.5954,71728.0
364,552.62,553.4,552.5,553.24,62004.0
365,553.2876,553.65,552.5701,552.88,65306.0
366,552.82,552.8399,552.4,552.7199,42187.0
367,552.7615,553.9,552.5801,553.9,57462.0
368,553.84,554.99,553.8261,554.99,158669.0
369,554.91,554.93,554.16,554.45,79174.0
370,554.49,557.7525,554.3,557.38,314962.0
371,557.39,558.3,557.15,558.29,226894.0
372,558.1773,558.32,556.84,557.5663,177333.0
373,557.45,558.89,557.0905,558.5214,199702.0
374,558.53,558.9,558.01,558.4998,138101.0
375,558.42,560.9199,558.4,560.855,455842.0
376,560.77,561.8699,560.5,561.11,314413.0
377,561.18,562.0,560.87,561.395,190746.0
378,561.3001,562.86,561.3001,562.6936,255287.0
379,562.6,563.4,562.47,563.227,272096.0
380,563.14,565.0,563.14,564.73,286339.0
381,564.6372,564.6699,561.7,562.325,304578.0
382,562.345,563.19,561.7,563.0704,231459.0
383,562.9763,563.41,562.05,562.8499,157087.0
384,562.8099,562.8099,561.0,562.033,191869.0
385,562.04,563.1399,561.27,561.56,136347.0
386,561.6549,563.0,561.49,562.2,143686.0
387,562.2851,563.4892,562.266,562.8244,140261.0
388,562.859,563.35,561.83,562.4164,127012.0
389,562.4429,563.65,562.08,562.235,165946.0
390,562.2849,562.3399,560.02,560.46,198150.0
391,560.4851,561.84,560.46,561.72,139209.0
392,561.6,562.5,561.1,562.5,121799.0
393,562.5,563.07,562.36,562.75,114085.0
394,562.75,563.45,562.5,563.1011,146380.0
395,563.095,564.49,563.0198,563.6399,186974.0
396,563.555,563.86,562.581,562.9408,129675.0
397,562.8933,563.62,562.8,563.4328,78344.0
398,563.381,563.99,562.8117,563.83,102918.0
399,563.9028,563.9099,562.4001,562.89,124893.0
400,562.91,563.38,562.3101,562.4164,76516.0
401,562.3709,563.92,562.16,563.51,124905.0
402,563.5,564.39,563.3001,564.0864,147983.0
403,564.0791,565.0,564.0791,564.8599,242939.0
404,564.86,566.2999,564.75,566.1193,420716.0
405,566.1251,566.1899,564.71,565.2584,194744.0
406,565.1027,565.1791,562.6,564.3001,241607.0
407,564.25,564.41,563.6189,564.0832,91157.0
408,564.0598,564.87,564.0598,564.32,96974.0
409,564.28,564.5,563.52,563.78,92662.0
410,563.87,563.9116,563.16,563.53,72896.0
411,563.435,563.435,561.66,561.9631,167221.0
412,561.99,563.39,561.8979,562.9731,139915.0
413,563.0052,563.7191,562.5,562.7,94541.0
414,562.8,563.5321,562.6301,563.5321,89793.0
415,563.4659,563.75,563.09,563.317,77507.0
416,563.24,563.6999,562.6701,563.05,72373.0
417,562.93,563.1935,562.5,562.7201,61553.0
418,562.61,562.7999,562.0,562.24,55868.0
419,562.0118,562.4701,561.97,562.305,60616.0
420,562.3,563.3694,562.29,562.8948,90448.0
421,562.89,563.7,562.8892,563.6467,79521.0
422,563.59,565.09,563.4584,564.695,193927.0
423,564.74,564.7897,563.1989,563.36,77961.0
424,563.53,563.8585,562.5778,562.625,68692.0
425,562.69,563.51,562.69,563.3288,41809.0
426,563.42,563.47,562.9,563.1638,45305.0
427,563.16,563.5,562.5,562.85,63085.0
428,562.815,562.85,562.52,562.54,45355.0
429,562.59,562.7466,562.0,562.1212,69935.0
430,562.25,563.1,562.17,563.0534,122802.0
431,562.9901,563.8183,562.9751,563.7702,73732.0
432,563.82,563.899,563.2633,563.59,58149.0
433,563.6285,563.899,563.01,563.341,58848.0
434,563.3,564.0,563.29,563.4109,70135.0
435,563.4194,564.0,563.4,563.6558,42054.0
436,563.6564,563.6884,563.05,563.17,43815.0
437,563.3,563.9699,563.05,563.5,67422.0
438,563.5,563.67,563.18,563.615,34092.0
439,563.68,563.73,562.8201,563.5,46708.0
440,563.4,563.7,563.2501,563.5634,38870.0
441,563.518,564.63,563.33,564.5624,97779.0
442,564.5999,565.01,564.5101,564.72,144900.0
443,564.7113,565.0,564.3885,564.6936,97690.0
444,564.6996,565.27,564.6,565.14,77708.0
445,565.14,565.5,565.0,565.05,110697.0
446,564.98,565.27,564.4,564.78,94273.0
447,564.78,565.004,564.0,564.0,77773.0
448,564.024,564.42,564.0,564.1969,64568.0
449,564.175,564.7399,564.0,564.1748,60124.0
450,564.25,564.6396,564.08,564.548,52776.0
451,564.53,565.1394,564.4806,564.55,71404.0
452,564.63,564.96,564.5801,564.82,37938.0
453,564.82,565.6908,564.82,565.6785,107769.0
454,565.5968,565.78,564.5,565.1539,103396.0
455,565.1767,565.3,564.21,564.326,57743.0
456,564.2978,564.2978,563.35,563.7016,103581.0
457,563.89,564.3525,563.72,563.86,52455.0
458,563.875,564.15,563.8251,563.944,36236.0
459,564.0,564.7318,563.965,564.5201,58805.0
460,564.65,565.5,564.53,564.9553,82441.0
461,564.935,565.0673,564.512,564.545,49553.0
462,564.6,565.23,564.4501,564.885,51134.0
463,564.9309,565.16,564.3077,564.4568,37601.0
464,564.55,564.8499,564.38,564.57,26457.0
465,564.6129,564.9824,564.5924,564.7112,23891.0
466,564.6892,564.7072,564.1675,564.345,39999.0
467,564.278,564.48,564.2,564.48,24830.0
468,564.52,564.78,564.45,564.4581,35447.0
469,564.41,564.5199,563.8,564.1188,55516.0
470,564.036,564.3899,563.8,564.1283,29022.0
471,564.135,565.3,564.0287,564.97,83050.0
472,564.93,565.2,564.6925,564.9,58409.0
473,564.8759,565.0,564.78,565.0,35798.0
474,564.9052,564.9052,564.4,564.575,39077.0
475,564.54,564.65,564.05,564.16,41110.0
476,564.2382,564.6246,564.05,564.575,25201.0
477,564.56,565.0,564.33,564.53,57632.0
478,564.4519,564.97,564.445,564.73,31226.0
479,564.77,565.16,564.15,564.6786,53717.0
480,564.595,565.0,564.5233,564.67,31191.0
481,564.6954,565.0,564.56,564.66,40010.0
482,564.78,564.81,564.58,564.721,18731.0
483,564.6252,565.25,564.61,565.1,36875.0
484,565.16,566.0,565.02,565.87,151631.0
485,565.98,566.0,565.52,565.855,101967.0
486,565.9,567.37,565.8288,566.94,220832.0
487,566.91,567.48,566.24,566.7476,159866.0
488,566.8554,566.99,566.0001,566.095,63288.0
489,566.06,566.8986,565.2701,566.89,95176.0
490,566.8899,567.25,566.26,567.1228,100594.0
491,567.0616,567.27,566.64,567.25,80792.0
492,567.21,567.46,566.7221,567.46,99211.0
493,567.38,567.49,566.7546,567.2404,94117.0
494,567.35,567.35,566.18,566.413,70018.0
495,566.55,566.55,565.8033,566.31,67324.0
496,566.3991,566.7263,566.09,566.5258,46792.0
497,566.599,566.73,566.3,566.45,35332.0
498,566.41,566.75,566.34,566.59,36835.0
499,566.62,567.2199,566.5,567.21,72950.0
500,567.22,567.6,566.9,567.35,108861.0
501,567.4699,567.9499,567.17,567.2,105591.0
502,567.22,567.95,567.22,567.79,54714.0
503,567.7968,569.0,567.7968,568.708,206571.0
504,568.6301,569.28,568.5738,569.28,156933.0
505,569.195,569.69,569.1,569.5,147487.0
506,569.5571,569.64,568.57,569.274,114659.0
507,569.4,569.69,569.0,569.1699,108178.0
508,569.093,569.45,568.51,568.51,92661.0
509,568.57,569.6,568.53,569.58,78521.0
510,569.6,569.89,569.1403,569.1405,114074.0
511,569.14,569.5178,569.0,569.1384,69214.0
512,569.15,569.77,569.15,569.7137,61042.0
513,569.6641,570.0,569.42,569.9537,126579.0
514,569.93,570.91,569.45,570.79,207834.0
515,570.91,571.77,570.8291,571.2864,203299.0
516,571.24,572.0,571.0,571.8301,178796.0
517,571.94,572.4,571.3,572.245,177019.0
518,572.255,572.295,571.5,571.8558,144774.0
519,571.79,571.92,569.71,570.0719,221192.0
520,569.9925,570.67,569.73,569.915,121526.0
521,569.85,570.87,569.75,570.442,109873.0
522,570.5,570.6,569.89,570.2526,90458.0
523,570.275,571.73,570.275,571.556,118155.0
524,571.59,571.59,570.8001,571.2659,80680.0
525,571.17,571.2999,570.5,570.6048,77903.0
526,570.57,571.02,570.2918,570.755,61860.0
527,570.8499,571.49,570.73,571.195,88666.0
528,571.16,571.48,570.6,571.03,63658.0
529,570.88,571.2,570.43,571.0661,55121.0
530,571.06,571.13,570.5,570.67,52784.0
531,570.6999,571.25,570.5009,571.14,71145.0
532,571.07,571.8299,570.945,571.7001,110878.0
533,571.7158,572.25,571.7,571.97,135625.0
534,571.88,572.36,571.8501,572.08,108341.0
535,572.1498,572.2,571.7,572.1412,77347.0
536,572.145,572.5,571.86,572.4177,93760.0
537,572.45,572.48,571.8,572.08,83717.0
538,572.1019,572.4899,572.0,572.3729,59608.0
539,572.3101,572.46,571.8,572.0549,73632.0
540,572.07,572.14,570.87,571.4099,88934.0
541,571.354,571.61,570.67,571.41,55429.0
542,571.413,571.59,570.68,570.8592,58625.0
543,570.7636,571.05,570.26,570.3508,59524.0
544,570.355,570.5299,568.63,569.1287,170351.0
545,569.0164,569.0164,567.94,568.45,137334.0
546,568.4651,569.2278,568.315,569.1699,96836.0
547,569.135,569.7,569.1,569.69,89372.0
548,569.6,570.5,569.5501,570.22,94313.0
549,570.1805,571.05,570.05,570.96,93693.0
550,570.86,570.9899,569.92,570.6735,93328.0
551,570.6467,571.02,570.3,570.8,71011.0
552,570.825,570.84,570.01,570.13,64935.0
553,570.16,570.2499,568.6901,569.008,101909.0
554,569.02,569.5,568.68,569.4208,74234.0
555,569.46,569.89,569.3501,569.6486,73544.0
556,569.7499,569.7573,568.3701,568.755,71891.0
557,568.77,568.87,567.72,567.8063,75727.0
558,567.86,568.41,567.63,567.78,95650.0
559,568.0,568.01,566.33,567.03,132064.0
560,566.9124,567.8936,566.885,567.675,95661.0
561,567.665,568.6906,567.56,568.4866,97070.0
562,568.5599,568.78,568.1425,568.7504,61182.0
563,568.87,569.0,568.68,568.9089,54105.0
564,568.9099,569.48,568.5701,569.3907,50035.0
565,569.375,569.77,569.02,569.15,385413.0
566,569.2755,569.42,568.451,568.51,63294.0
567,568.63,569.14,568.5063,568.93,44280.0
568,568.98,569.02,568.67,568.7,26740.0
569,568.7,569.0699,568.632,569.0699,234442.0
570,568.91,569.3,568.88,569.0,49173.0
571,569.02,569.2,568.73,568.795,45087.0
572,568.8104,569.1895,568.7,568.975,46011.0
573,568.985,568.985,567.23,567.61,79311.0
574,567.5562,568.15,567.0,567.877,79913.0
575,567.74,569.0,567.68,568.96,59113.0
576,568.89,569.41,568.58,569.21,85440.0
577,569.2272,569.59,568.3,568.5341,76198.0
578,568.31,568.98,568.31,568.87,41660.0
579,569.0,569.75,568.8769,569.5701,68071.0
580,569.72,569.89,569.35,569.415,69770.0
581,569.44,570.13,569.437,569.8899,74227.0
582,569.86,570.2919,569.5,569.9268,73541.0
583,570.035,570.215,569.45,569.61,49102.0
584,569.637,569.95,568.89,568.89,45076.0
585,568.89,569.52,568.75,569.52,47081.0
586,569.4101,569.62,569.04,569.04,32643.0
587,569.0999,569.25,568.83,569.135,38048.0
588,569.1392,569.635,569.1,569.5334,28858.0
589,569.61,569.8298,569.48,569.67,35870.0
590,569.75,570.65,569.61,570.613,69778.0
